Id,Prediction
2436,negative
2437,neutral
2438,neutral
2439,negative
2440,negative
2441,negative
2442,neutral
2443,negative
2444,neutral
2445,negative
2446,positive
2447,neutral
2448,negative
2449,negative
2450,negative
2451,positive
2452,negative
2453,neutral
2454,neutral
2455,negative
2456,negative
2457,negative
2458,negative
2459,positive
2460,negative
2461,neutral
2462,positive
2463,negative
2464,negative
2465,negative
2466,positive
2467,negative
2468,negative
2469,negative
2470,neutral
2471,negative
2472,negative
2473,negative
2474,neutral
2475,negative
2476,negative
2477,negative
2478,negative
2479,positive
2480,negative
2481,negative
2482,negative
2483,negative
2484,negative
2485,negative
2486,negative
2487,negative
2488,negative
2489,negative
2490,negative
2491,negative
2492,negative
2493,negative
2494,negative
2495,positive
2496,negative
2497,negative
2498,negative
2499,negative
2500,negative
2501,negative
2502,negative
2503,negative
2504,negative
2505,neutral
2506,negative
2507,negative
2508,negative
2509,negative
2510,negative
2511,neutral
2512,negative
2513,neutral
2514,negative
2515,positive
2516,negative
2517,positive
2518,negative
2519,neutral
2520,negative
2521,negative
2522,negative
2523,negative
2524,positive
2525,negative
2526,negative
2527,negative
2528,negative
2529,positive
2530,neutral
2531,negative
2532,negative
2533,negative
2534,neutral
2535,negative
2536,positive
2537,negative
2538,neutral
2539,negative
2540,positive
2541,negative
2542,positive
2543,negative
2544,negative
2545,negative
2546,positive
2547,negative
2548,negative
2549,neutral
2550,negative
2551,positive
2552,negative
2553,negative
2554,negative
2555,negative
2556,negative
2557,neutral
2558,negative
2559,negative
2560,negative
2561,negative
2562,negative
2563,negative
2564,neutral
2565,neutral
2566,positive
2567,negative
2568,negative
2569,neutral
2570,negative
2571,negative
2572,negative
2573,negative
2574,positive
2575,negative
2576,negative
2577,negative
2578,negative
2579,negative
2580,negative
2581,negative
2582,positive
2583,negative
2584,negative
2585,negative
2586,negative
2587,negative
2588,negative
2589,negative
2590,negative
2591,negative
2592,negative
2593,positive
2594,negative
2595,neutral
2596,negative
2597,negative
2598,positive
2599,negative
2600,positive
2601,negative
2602,negative
2603,negative
2604,negative
2605,negative
2606,neutral
2607,negative
2608,negative
2609,positive
2610,negative
2611,negative
2612,neutral
2613,negative
2614,negative
2615,negative
2616,negative
2617,negative
2618,negative
2619,negative
2620,negative
2621,positive
2622,negative
2623,negative
2624,negative
2625,neutral
2626,negative
2627,negative
2628,positive
2629,positive
2630,negative
2631,neutral
2632,negative
2633,positive
2634,neutral
2635,positive
2636,negative
2637,negative
2638,neutral
2639,negative
2640,neutral
2641,negative
2642,negative
2643,neutral
2644,negative
2645,negative
2646,negative
2647,negative
2648,positive
2649,negative
2650,negative
2651,negative
2652,negative
2653,negative
2654,negative
2655,negative
2656,negative
2657,neutral
2658,negative
2659,negative
2660,negative
2661,positive
2662,negative
2663,negative
2664,neutral
2665,positive
2666,negative
2667,negative
2668,negative
2669,neutral
2670,negative
2671,neutral
2672,neutral
2673,negative
2674,negative
2675,negative
2676,negative
2677,negative
2678,negative
2679,negative
2680,positive
2681,negative
2682,neutral
2683,positive
2684,positive
2685,negative
2686,negative
2687,negative
2688,neutral
2689,neutral
2690,negative
2691,negative
2692,negative
2693,negative
2694,positive
2695,negative
2696,neutral
2697,negative
2698,neutral
2699,negative
2700,negative
2701,negative
2702,negative
2703,negative
2704,negative
2705,positive
2706,negative
2707,neutral
2708,negative
2709,negative
2710,negative
2711,negative
2712,negative
2713,negative
2714,neutral
2715,negative
2716,negative
2717,positive
2718,neutral
2719,negative
2720,negative
2721,negative
2722,negative
2723,positive
2724,neutral
2725,positive
2726,negative
2727,positive
2728,neutral
2729,neutral
2730,negative
2731,negative
2732,negative
2733,negative
2734,negative
2735,negative
2736,negative
2737,positive
2738,negative
2739,negative
2740,negative
2741,negative
2742,negative
2743,negative
2744,negative
2745,negative
2746,negative
2747,negative
2748,negative
2749,negative
2750,negative
2751,neutral
2752,negative
2753,positive
2754,positive
2755,negative
2756,negative
2757,negative
2758,neutral
2759,negative
2760,positive
2761,negative
2762,neutral
2763,negative
2764,negative
2765,negative
2766,negative
2767,negative
2768,negative
2769,negative
2770,negative
2771,positive
2772,negative
2773,negative
2774,negative
2775,negative
2776,negative
2777,negative
2778,negative
2779,negative
2780,negative
2781,negative
2782,neutral
2783,negative
2784,negative
2785,negative
2786,negative
2787,positive
2788,positive
2789,negative
2790,negative
2791,negative
2792,negative
2793,negative
2794,negative
2795,positive
2796,positive
2797,positive
2798,neutral
2799,negative
2800,negative
2801,negative
2802,neutral
2803,negative
2804,neutral
2805,positive
2806,negative
2807,neutral
2808,neutral
2809,negative
2810,neutral
2811,negative
2812,negative
2813,negative
2814,negative
2815,negative
2816,negative
2817,negative
2818,negative
2819,negative
2820,negative
2821,negative
2822,neutral
2823,negative
2824,negative
2825,negative
2826,negative
2827,negative
2828,positive
2829,positive
2830,negative
2831,positive
2832,positive
2833,negative
2834,negative
2835,negative
2836,negative
2837,negative
2838,neutral
2839,negative
2840,negative
2841,negative
2842,neutral
2843,neutral
2844,negative
2845,negative
2846,positive
2847,negative
2848,negative
2849,negative
2850,positive
2851,negative
2852,negative
2853,negative
2854,negative
2855,negative
2856,neutral
2857,negative
2858,negative
2859,negative
2860,negative
2861,positive
2862,negative
2863,negative
2864,positive
2865,neutral
2866,negative
2867,negative
2868,negative
2869,positive
2870,negative
2871,negative
2872,negative
2873,negative
2874,negative
2875,positive
2876,positive
2877,negative
2878,negative
2879,positive
2880,negative
2881,negative
2882,negative
2883,negative
2884,negative
2885,negative
2886,negative
2887,negative
2888,positive
2889,negative
2890,negative
2891,negative
2892,positive
2893,negative
2894,negative
2895,neutral
2896,negative
2897,negative
2898,negative
2899,negative
2900,negative
2901,negative
2902,negative
2903,negative
2904,negative
2905,negative
2906,negative
2907,positive
2908,neutral
2909,neutral
2910,negative
2911,negative
2912,positive
2913,negative
2914,negative
2915,negative
2916,negative
2917,negative
2918,negative
2919,negative
2920,negative
2921,neutral
2922,negative
2923,negative
2924,positive
2925,negative
2926,negative
2927,neutral
2928,positive
2929,negative
2930,negative
2931,negative
2932,negative
2933,negative
2934,negative
2935,negative
2936,negative
2937,negative
2938,positive
2939,negative
2940,neutral
2941,positive
2942,neutral
2943,neutral
2944,negative
2945,negative
2946,neutral
2947,neutral
2948,negative
2949,positive
2950,neutral
2951,neutral
2952,negative
2953,negative
2954,negative
2955,negative
2956,negative
2957,negative
2958,negative
2959,negative
2960,positive
2961,negative
2962,negative
2963,neutral
2964,negative
2965,negative
2966,negative
2967,negative
2968,negative
2969,negative
2970,negative
2971,neutral
2972,negative
2973,negative
2974,negative
2975,positive
2976,neutral
2977,positive
2978,negative
2979,negative
2980,neutral
2981,negative
2982,positive
2983,neutral
2984,negative
2985,negative
2986,neutral
2987,negative
2988,negative
2989,negative
2990,negative
2991,negative
2992,negative
2993,negative
2994,neutral
2995,positive
2996,negative
2997,negative
2998,positive
2999,negative
3000,negative
3001,negative
3002,positive
3003,negative
3004,negative
3005,negative
3006,negative
3007,negative
3008,positive
3009,negative
3010,negative
3011,negative
3012,positive
3013,negative
3014,negative
3015,neutral
3016,negative
3017,negative
3018,negative
3019,negative
3020,positive
3021,negative
3022,negative
3023,negative
3024,negative
3025,neutral
3026,negative
3027,negative
3028,negative
3029,neutral
3030,negative
3031,negative
3032,positive
3033,negative
3034,negative
3035,neutral
3036,positive
3037,negative
3038,positive
3039,negative
3040,negative
3041,neutral
3042,negative
3043,positive
3044,negative
3045,positive
3046,negative
3047,negative
3048,negative
3049,negative
3050,positive
3051,negative
3052,neutral
3053,negative
3054,negative
3055,negative
3056,negative
3057,neutral
3058,negative
3059,negative
3060,negative
3061,negative
3062,negative
3063,negative
3064,negative
3065,neutral
3066,negative
3067,positive
3068,negative
3069,negative
3070,negative
3071,negative
3072,neutral
3073,negative
3074,negative
3075,neutral
3076,positive
3077,negative
3078,neutral
3079,negative
3080,negative
3081,negative
3082,negative
3083,negative
3084,negative
3085,negative
3086,negative
3087,positive
3088,negative
3089,negative
3090,negative
3091,negative
3092,negative
3093,negative
3094,negative
3095,negative
3096,neutral
3097,positive
3098,negative
3099,positive
3100,negative
3101,negative
3102,neutral
3103,positive
3104,negative
3105,negative
3106,negative
3107,neutral
3108,negative
3109,positive
3110,negative
3111,negative
3112,negative
3113,neutral
3114,neutral
3115,negative
3116,negative
3117,negative
3118,neutral
3119,negative
3120,negative
3121,negative
3122,neutral
3123,negative
3124,positive
3125,negative
3126,neutral
3127,negative
3128,negative
3129,negative
3130,negative
3131,positive
3132,negative
3133,negative
3134,negative
3135,negative
3136,negative
3137,neutral
3138,negative
3139,negative
3140,positive
3141,negative
3142,negative
3143,neutral
3144,positive
3145,negative
3146,negative
3147,negative
3148,negative
3149,negative
3150,neutral
3151,negative
3152,negative
3153,negative
3154,neutral
3155,negative
3156,positive
3157,negative
3158,negative
3159,negative
3160,negative
3161,positive
3162,positive
3163,positive
3164,negative
3165,negative
3166,negative
3167,neutral
3168,negative
3169,negative
3170,positive
3171,negative
3172,negative
3173,negative
3174,negative
3175,neutral
3176,neutral
3177,negative
3178,negative
3179,negative
3180,negative
3181,negative
3182,negative
3183,positive
3184,negative
3185,neutral
3186,negative
3187,neutral
3188,negative
3189,negative
3190,negative
3191,negative
3192,neutral
3193,negative
3194,negative
3195,negative
3196,negative
3197,negative
3198,positive
3199,negative
3200,negative
3201,negative
3202,negative
3203,negative
3204,negative
3205,negative
3206,negative
3207,negative
3208,negative
3209,negative
3210,negative
3211,negative
3212,negative
3213,negative
3214,neutral
3215,neutral
3216,positive
3217,neutral
3218,negative
3219,negative
3220,neutral
3221,negative
3222,negative
3223,positive
3224,negative
3225,neutral
3226,positive
3227,negative
3228,negative
3229,negative
3230,negative
3231,negative
3232,neutral
3233,positive
3234,negative
3235,negative
3236,positive
3237,negative
3238,positive
3239,positive
3240,negative
3241,negative
3242,negative
3243,negative
3244,positive
3245,negative
3246,negative
3247,negative
3248,negative
3249,positive
3250,neutral
3251,negative
3252,negative
3253,negative
3254,negative
3255,negative
3256,negative
3257,negative
3258,negative
3259,negative
3260,negative
3261,negative
3262,negative
3263,positive
3264,negative
3265,negative
3266,negative
3267,positive
3268,negative
3269,neutral
3270,positive
3271,negative
3272,negative
3273,negative
3274,negative
3275,negative
3276,positive
3277,negative
3278,neutral
3279,negative
3280,negative
3281,negative
3282,negative
3283,negative
3284,neutral
3285,negative
3286,positive
3287,negative
3288,negative
3289,negative
3290,negative
3291,negative
3292,neutral
3293,negative
3294,neutral
3295,negative
3296,negative
3297,neutral
3298,positive
3299,positive
3300,negative
3301,negative
3302,positive
3303,negative
3304,negative
3305,negative
3306,negative
3307,negative
3308,negative
3309,neutral
3310,negative
3311,negative
3312,negative
3313,negative
3314,positive
3315,negative
3316,negative
3317,negative
3318,negative
3319,negative
3320,negative
3321,neutral
3322,negative
3323,positive
3324,negative
3325,neutral
3326,negative
3327,negative
3328,negative
3329,negative
3330,neutral
3331,negative
3332,negative
3333,positive
3334,negative
3335,negative
3336,neutral
3337,positive
3338,positive
3339,negative
3340,negative
3341,negative
3342,negative
3343,negative
3344,positive
3345,neutral
3346,neutral
3347,negative
3348,negative
3349,negative
3350,negative
3351,neutral
3352,negative
3353,negative
3354,negative
3355,negative
3356,negative
3357,neutral
3358,negative
3359,negative
3360,neutral
3361,neutral
3362,negative
3363,negative
3364,negative
3365,negative
3366,negative
3367,negative
3368,neutral
3369,negative
3370,negative
3371,negative
3372,negative
3373,positive
3374,neutral
3375,negative
3376,negative
3377,neutral
3378,neutral
3379,negative
3380,neutral
3381,neutral
3382,negative
3383,neutral
3384,negative
3385,negative
3386,negative
3387,negative
3388,negative
3389,neutral
3390,negative
3391,neutral
3392,negative
3393,negative
3394,negative
3395,negative
3396,neutral
3397,positive
3398,positive
3399,negative
3400,negative
3401,negative
3402,negative
3403,negative
3404,negative
3405,negative
3406,negative
3407,negative
3408,negative
3409,negative
3410,negative
3411,negative
3412,positive
3413,negative
3414,neutral
3415,negative
3416,negative
3417,negative
3418,negative
3419,neutral
3420,positive
3421,negative
3422,positive
3423,negative
3424,negative
3425,neutral
3426,negative
3427,neutral
3428,neutral
3429,neutral
3430,neutral
3431,negative
3432,positive
3433,negative
3434,negative
3435,negative
3436,neutral
3437,negative
3438,negative
3439,negative
3440,negative
3441,negative
3442,negative
3443,negative
3444,positive
3445,neutral
3446,neutral
3447,positive
3448,positive
3449,positive
3450,negative
3451,neutral
3452,neutral
3453,positive
3454,negative
3455,negative
3456,negative
3457,negative
3458,negative
3459,negative
3460,negative
3461,negative
3462,positive
3463,negative
3464,positive
3465,neutral
3466,negative
3467,neutral
3468,negative
3469,neutral
3470,negative
3471,negative
3472,negative
3473,neutral
3474,negative
3475,negative
3476,negative
3477,negative
3478,negative
3479,negative
3480,negative
3481,negative
3482,negative
3483,neutral
3484,negative
3485,negative
3486,negative
3487,negative
3488,neutral
3489,negative
3490,negative
3491,positive
3492,negative
3493,negative
3494,negative
3495,negative
3496,negative
3497,negative
3498,negative
3499,negative
3500,negative
3501,positive
3502,positive
3503,positive
3504,negative
3505,negative
3506,neutral
3507,negative
3508,neutral
3509,positive
3510,negative
3511,negative
3512,negative
3513,neutral
3514,negative
3515,negative
3516,negative
3517,negative
3518,negative
3519,negative
3520,negative
3521,negative
3522,negative
3523,negative
3524,negative
3525,neutral
3526,positive
3527,positive
3528,negative
3529,negative
3530,negative
3531,negative
3532,negative
3533,negative
3534,negative
3535,negative
3536,neutral
3537,positive
3538,negative
3539,negative
3540,negative
3541,negative
3542,neutral
3543,negative
3544,neutral
3545,negative
3546,negative
3547,neutral
3548,negative
3549,positive
3550,negative
3551,negative
3552,neutral
3553,negative
3554,negative
3555,negative
3556,neutral
3557,positive
3558,negative
3559,negative
3560,positive
3561,negative
3562,negative
3563,negative
3564,negative
3565,neutral
3566,negative
3567,negative
3568,negative
3569,negative
3570,neutral
3571,negative
3572,negative
3573,negative
3574,neutral
3575,negative
3576,negative
3577,negative
3578,negative
3579,negative
3580,negative
3581,positive
3582,positive
3583,negative
3584,negative
3585,negative
3586,negative
3587,negative
3588,negative
3589,negative
3590,negative
3591,positive
3592,negative
3593,negative
3594,neutral
3595,negative
3596,negative
3597,neutral
3598,positive
3599,negative
3600,negative
3601,negative
3602,neutral
3603,negative
3604,negative
3605,negative
3606,negative
3607,negative
3608,neutral
3609,negative
3610,negative
3611,neutral
3612,negative
3613,negative
3614,negative
3615,negative
3616,negative
3617,positive
3618,negative
3619,negative
3620,negative
3621,negative
3622,neutral
3623,neutral
3624,negative
3625,positive
3626,negative
3627,negative
3628,neutral
3629,negative
3630,neutral
3631,negative
3632,negative
3633,negative
3634,negative
3635,negative
3636,negative
3637,negative
3638,negative
3639,negative
3640,negative
3641,negative
3642,positive
3643,neutral
3644,neutral
3645,negative
3646,negative
3647,negative
3648,positive
3649,positive
3650,positive
3651,positive
3652,positive
3653,negative
3654,negative
3655,negative
3656,negative
3657,neutral
3658,negative
3659,negative
3660,negative
3661,negative
3662,negative
3663,negative
3664,positive
3665,negative
3666,negative
3667,negative
3668,negative
3669,negative
3670,negative
3671,negative
3672,negative
3673,neutral
3674,neutral
3675,negative
3676,negative
3677,negative
3678,negative
3679,negative
3680,negative
3681,negative
3682,negative
3683,negative
3684,negative
3685,neutral
3686,negative
3687,negative
3688,positive
3689,negative
3690,neutral
3691,negative
3692,negative
3693,neutral
3694,positive
3695,negative
3696,negative
3697,negative
3698,positive
3699,neutral
3700,negative
3701,neutral
3702,negative
3703,neutral
3704,negative
3705,positive
3706,negative
3707,negative
3708,negative
3709,negative
3710,negative
3711,negative
3712,negative
3713,positive
3714,negative
3715,neutral
3716,negative
3717,negative
3718,negative
3719,negative
3720,neutral
3721,negative
3722,negative
3723,negative
3724,negative
3725,negative
3726,negative
3727,negative
3728,negative
3729,positive
3730,neutral
3731,negative
3732,negative
3733,negative
3734,negative
3735,negative
3736,negative
3737,negative
3738,positive
3739,neutral
3740,negative
3741,negative
3742,negative
3743,negative
3744,negative
3745,negative
3746,negative
3747,negative
3748,positive
3749,negative
3750,neutral
3751,negative
3752,negative
3753,negative
3754,negative
3755,negative
3756,positive
3757,negative
3758,neutral
3759,negative
3760,negative
3761,negative
3762,negative
3763,neutral
3764,neutral
3765,negative
3766,negative
3767,neutral
3768,negative
3769,negative
3770,negative
3771,negative
3772,negative
3773,negative
3774,negative
3775,neutral
3776,negative
3777,positive
3778,negative
3779,positive
3780,negative
3781,negative
3782,negative
3783,positive
3784,negative
3785,negative
3786,negative
3787,negative
3788,negative
3789,negative
3790,negative
3791,negative
3792,negative
3793,negative
3794,negative
3795,negative
3796,neutral
3797,neutral
3798,positive
3799,positive
3800,neutral
3801,negative
3802,negative
3803,negative
3804,negative
3805,negative
3806,negative
3807,negative
3808,neutral
3809,negative
3810,neutral
3811,negative
3812,neutral
3813,negative
3814,negative
3815,neutral
3816,negative
3817,negative
3818,negative
3819,negative
3820,negative
3821,positive
3822,negative
3823,negative
3824,positive
3825,negative
3826,negative
3827,negative
3828,positive
3829,negative
3830,neutral
3831,negative
3832,positive
3833,negative
3834,negative
3835,negative
3836,positive
3837,negative
3838,positive
3839,neutral
3840,negative
3841,negative
3842,neutral
3843,positive
3844,negative
3845,neutral
3846,negative
3847,negative
3848,negative
3849,negative
3850,negative
3851,negative
3852,negative
3853,negative
3854,negative
3855,negative
3856,negative
3857,neutral
3858,negative
3859,neutral
3860,negative
3861,positive
3862,negative
3863,negative
3864,negative
3865,neutral
3866,negative
3867,negative
3868,negative
3869,positive
3870,negative
3871,negative
3872,positive
3873,negative
3874,negative
3875,negative
3876,neutral
3877,negative
3878,neutral
3879,negative
3880,negative
3881,negative
3882,negative
3883,negative
3884,negative
3885,negative
3886,positive
3887,negative
3888,positive
3889,neutral
3890,negative
3891,negative
3892,negative
3893,negative
3894,negative
3895,positive
3896,positive
3897,negative
3898,negative
3899,negative
3900,neutral
3901,neutral
3902,negative
3903,negative
3904,positive
3905,negative
3906,negative
3907,negative
3908,positive
3909,neutral
3910,negative
3911,negative
3912,negative
3913,negative
3914,negative
3915,negative
3916,negative
3917,negative
3918,negative
3919,negative
3920,negative
3921,negative
3922,positive
3923,negative
3924,neutral
3925,negative
3926,positive
3927,neutral
3928,negative
3929,neutral
3930,negative
3931,negative
3932,neutral
3933,neutral
3934,negative
3935,negative
3936,negative
3937,negative
3938,negative
3939,negative
3940,negative
3941,positive
3942,negative
3943,neutral
3944,neutral
3945,negative
3946,negative
3947,neutral
3948,negative
3949,negative
3950,negative
3951,negative
3952,negative
3953,negative
3954,negative
3955,negative
3956,negative
3957,negative
3958,positive
3959,neutral
3960,positive
3961,negative
3962,negative
3963,negative
3964,neutral
3965,negative
3966,negative
3967,negative
3968,positive
3969,neutral
3970,positive
3971,neutral
3972,negative
3973,neutral
3974,negative
3975,positive
3976,negative
3977,positive
3978,negative
3979,negative
3980,positive
3981,negative
3982,negative
3983,negative
3984,neutral
3985,negative
3986,negative
3987,negative
3988,negative
3989,negative
3990,negative
3991,negative
3992,neutral
3993,negative
3994,negative
3995,negative
3996,neutral
3997,negative
3998,neutral
3999,negative
4000,negative
4001,positive
4002,neutral
4003,negative
4004,neutral
4005,negative
4006,negative
4007,negative
4008,negative
4009,positive
4010,negative
4011,negative
4012,negative
4013,negative
4014,negative
4015,positive
4016,negative
4017,negative
4018,negative
4019,negative
4020,negative
4021,positive
4022,positive
4023,positive
4024,negative
4025,negative
4026,negative
4027,neutral
4028,negative
4029,neutral
4030,positive
4031,negative
4032,positive
4033,positive
4034,negative
4035,negative
4036,negative
4037,positive
4038,negative
4039,negative
4040,negative
4041,negative
4042,negative
4043,positive
4044,negative
4045,negative
4046,negative
4047,negative
4048,positive
4049,negative
4050,neutral
4051,negative
4052,negative
4053,negative
4054,neutral
4055,negative
4056,negative
4057,negative
4058,neutral
4059,negative
4060,negative
4061,neutral
4062,neutral
4063,negative
4064,negative
4065,negative
4066,negative
4067,negative
4068,neutral
4069,positive
4070,positive
4071,negative
4072,negative
4073,positive
4074,negative
4075,negative
4076,negative
4077,negative
4078,negative
4079,negative
4080,positive
4081,negative
4082,negative
4083,negative
4084,negative
4085,neutral
4086,negative
4087,negative
4088,negative
4089,neutral
4090,negative
4091,negative
4092,neutral
4093,negative
4094,negative
4095,negative
4096,negative
4097,negative
4098,neutral
4099,negative
4100,negative
4101,neutral
4102,positive
4103,negative
4104,neutral
4105,positive
4106,negative
4107,negative
4108,negative
4109,neutral
4110,positive
4111,negative
4112,negative
4113,negative
4114,positive
4115,negative
4116,negative
4117,positive
4118,neutral
4119,neutral
4120,positive
4121,neutral
4122,negative
4123,negative
4124,negative
4125,negative
4126,negative
4127,negative
4128,negative
4129,neutral
4130,negative
4131,negative
4132,negative
4133,negative
4134,neutral
4135,negative
4136,negative
4137,negative
4138,negative
4139,negative
4140,positive
4141,neutral
4142,negative
4143,negative
4144,negative
4145,negative
4146,negative
4147,negative
4148,positive
4149,negative
4150,negative
4151,negative
4152,negative
4153,neutral
4154,neutral
4155,neutral
4156,negative
4157,negative
4158,neutral
4159,neutral
4160,negative
4161,negative
4162,negative
4163,negative
4164,negative
4165,neutral
4166,negative
4167,negative
4168,negative
4169,negative
4170,negative
4171,negative
4172,neutral
4173,positive
4174,positive
4175,neutral
4176,positive
4177,negative
4178,positive
4179,neutral
4180,positive
4181,neutral
4182,negative
4183,negative
4184,negative
4185,positive
4186,negative
4187,neutral
4188,negative
4189,negative
4190,negative
4191,positive
4192,neutral
4193,negative
4194,negative
4195,negative
4196,negative
4197,negative
4198,neutral
4199,positive
4200,negative
4201,negative
4202,negative
4203,negative
4204,negative
4205,negative
4206,negative
4207,negative
4208,negative
4209,positive
4210,negative
4211,neutral
4212,negative
4213,negative
4214,neutral
4215,negative
4216,neutral
4217,negative
4218,negative
4219,negative
4220,negative
4221,negative
4222,negative
4223,negative
4224,negative
4225,negative
4226,negative
4227,negative
4228,negative
4229,positive
4230,negative
4231,negative
4232,positive
4233,negative
4234,negative
4235,negative
4236,negative
4237,positive
4238,negative
4239,neutral
4240,negative
4241,negative
4242,negative
4243,negative
4244,positive
4245,negative
4246,negative
4247,negative
4248,negative
4249,negative
4250,negative
4251,negative
4252,positive
4253,negative
4254,negative
4255,neutral
4256,negative
4257,negative
4258,negative
4259,neutral
4260,negative
4261,negative
4262,negative
4263,neutral
4264,negative
4265,neutral
4266,negative
4267,neutral
4268,negative
4269,positive
4270,positive
4271,negative
4272,negative
4273,negative
4274,positive
4275,negative
4276,negative
4277,negative
4278,negative
4279,negative
4280,negative
4281,negative
4282,negative
4283,negative
4284,negative
4285,negative
4286,negative
4287,negative
4288,neutral
4289,negative
4290,negative
4291,negative
4292,negative
4293,negative
4294,neutral
4295,negative
4296,neutral
4297,negative
4298,negative
4299,negative
4300,negative
4301,negative
4302,positive
4303,negative
4304,negative
4305,negative
4306,negative
4307,negative
4308,negative
4309,negative
4310,negative
4311,positive
4312,negative
4313,neutral
4314,neutral
4315,negative
4316,negative
4317,positive
4318,negative
4319,negative
4320,negative
4321,negative
4322,negative
4323,positive
4324,neutral
4325,negative
4326,negative
4327,negative
4328,negative
4329,negative
4330,negative
4331,negative
4332,negative
4333,negative
4334,neutral
4335,negative
4336,negative
4337,negative
4338,negative
4339,negative
4340,negative
4341,neutral
4342,neutral
4343,negative
4344,neutral
4345,negative
4346,negative
4347,negative
4348,neutral
4349,neutral
4350,negative
4351,negative
4352,negative
4353,positive
4354,negative
4355,negative
4356,negative
4357,negative
4358,negative
4359,neutral
4360,negative
4361,negative
4362,negative
4363,negative
4364,neutral
4365,negative
4366,negative
4367,neutral
4368,negative
4369,neutral
4370,negative
4371,negative
4372,negative
4373,negative
4374,negative
4375,negative
4376,negative
4377,negative
4378,negative
4379,negative
4380,neutral
4381,negative
4382,negative
4383,negative
4384,negative
4385,neutral
4386,negative
4387,neutral
4388,negative
4389,negative
4390,negative
4391,negative
4392,negative
4393,negative
4394,negative
4395,negative
4396,negative
4397,neutral
4398,negative
4399,negative
4400,negative
4401,positive
4402,positive
4403,negative
4404,negative
4405,neutral
4406,negative
4407,negative
4408,negative
4409,negative
4410,negative
4411,neutral
4412,negative
4413,negative
4414,negative
4415,neutral
4416,positive
4417,negative
4418,positive
4419,negative
4420,negative
4421,negative
4422,negative
4423,negative
4424,neutral
4425,positive
4426,neutral
4427,negative
4428,positive
4429,neutral
4430,negative
4431,negative
4432,positive
4433,negative
4434,negative
4435,positive
4436,negative
4437,neutral
4438,negative
4439,positive
4440,neutral
4441,negative
4442,negative
4443,positive
4444,negative
4445,negative
4446,negative
4447,neutral
4448,negative
4449,neutral
4450,negative
4451,positive
4452,negative
4453,negative
4454,negative
4455,neutral
4456,negative
4457,neutral
4458,negative
4459,negative
4460,negative
4461,negative
4462,negative
4463,neutral
4464,negative
4465,positive
4466,negative
4467,neutral
4468,negative
4469,positive
4470,negative
4471,negative
4472,neutral
4473,negative
4474,positive
4475,positive
4476,negative
4477,negative
4478,neutral
4479,positive
4480,positive
4481,negative
4482,negative
4483,negative
4484,neutral
4485,negative
4486,negative
4487,negative
4488,negative
4489,negative
4490,negative
4491,negative
4492,positive
4493,negative
4494,positive
4495,negative
4496,negative
4497,negative
4498,negative
4499,negative
4500,positive
4501,negative
4502,negative
4503,negative
4504,negative
4505,positive
4506,negative
4507,negative
4508,negative
4509,negative
4510,neutral
4511,negative
4512,neutral
4513,neutral
4514,neutral
4515,neutral
4516,negative
4517,negative
4518,negative
4519,negative
4520,negative
4521,negative
4522,positive
4523,negative
4524,negative
4525,neutral
4526,negative
4527,negative
4528,neutral
4529,negative
4530,negative
4531,negative
4532,negative
4533,neutral
4534,negative
4535,negative
4536,negative
4537,negative
4538,neutral
4539,negative
4540,negative
4541,negative
4542,negative
4543,negative
4544,neutral
4545,negative
4546,negative
4547,negative
4548,negative
4549,negative
4550,negative
4551,negative
4552,negative
4553,negative
4554,negative
4555,negative
4556,negative
4557,negative
4558,neutral
4559,negative
4560,negative
4561,negative
4562,negative
4563,negative
4564,negative
4565,negative
4566,negative
4567,neutral
4568,negative
4569,positive
4570,negative
4571,negative
4572,negative
4573,positive
4574,neutral
4575,positive
4576,negative
4577,negative
4578,negative
4579,negative
4580,negative
4581,negative
4582,neutral
4583,negative
4584,positive
4585,positive
4586,negative
4587,negative
4588,positive
4589,neutral
4590,negative
4591,positive
4592,neutral
4593,negative
4594,negative
4595,negative
4596,negative
4597,neutral
4598,negative
4599,neutral
4600,negative
4601,negative
4602,negative
4603,neutral
4604,negative
4605,negative
4606,negative
4607,negative
4608,negative
4609,negative
4610,neutral
4611,negative
4612,negative
4613,negative
4614,negative
4615,negative
4616,neutral
4617,negative
4618,negative
4619,negative
4620,positive
4621,negative
4622,negative
4623,negative
4624,negative
4625,negative
4626,neutral
4627,negative
4628,negative
4629,negative
4630,negative
4631,negative
4632,neutral
4633,negative
4634,negative
4635,negative
4636,negative
4637,negative
4638,negative
4639,negative
4640,negative
4641,negative
4642,negative
4643,negative
4644,negative
4645,negative
4646,negative
4647,negative
4648,negative
4649,negative
4650,negative
4651,negative
4652,negative
4653,neutral
4654,positive
4655,negative
4656,neutral
4657,negative
4658,negative
4659,negative
4660,negative
4661,neutral
4662,positive
4663,negative
4664,negative
4665,neutral
4666,negative
4667,positive
4668,negative
4669,negative
4670,neutral
4671,positive
4672,negative
4673,negative
4674,negative
4675,negative
4676,negative
4677,negative
4678,negative
4679,neutral
4680,neutral
4681,negative
4682,positive
4683,negative
4684,negative
4685,positive
4686,negative
4687,negative
4688,negative
4689,negative
4690,negative
4691,negative
4692,negative
4693,negative
4694,negative
4695,negative
4696,negative
4697,negative
4698,neutral
4699,negative
4700,negative
4701,positive
4702,neutral
4703,negative
4704,negative
4705,negative
4706,positive
4707,negative
